time_alvo,ano,jogo,home_or_away,home_team,away_team,stadium,tournament,home_score,away_score,home_manager,away_manager,player_name,player_number,player_position,player_sub,player_captain,statistics_total_pass,statistics_accurate_pass,statistics_total_long_balls,statistics_accurate_long_balls,statistics_duel_won,statistics_total_clearance,statistics_was_fouled,statistics_saved_shots_from_inside_the_box,statistics_saves,statistics_minutes_played,statistics_touches,statistics_rating,statistics_possession_lost_ctrl,statistics_total_cross,statistics_accurate_cross,statistics_aerial_lost,statistics_duel_lost,statistics_total_contest,statistics_won_contest,statistics_interception_won,statistics_fouls,statistics_key_pass,statistics_aerial_won,statistics_challenge_lost,statistics_total_tackle,statistics_outfielder_block,statistics_dispossessed,statistics_on_target_scoring_attempt,statistics_goals,statistics_shot_off_target,statistics_total_keeper_sweeper,statistics_accurate_keeper_sweeper,statistics_goal_assist,statistics_big_chance_created,statistics_total_offside,statistics_good_high_claim,statistics_error_lead_to_a_shot,statistics_own_goals,statistics_expected_goals,statistics_expected_assists,statistics_blocked_scoring_attempt,statistics_big_chance_missed,statistics_hit_woodwork,statistics_penalty_miss,statistics_penalty_conceded,statistics_penalty_won,statistics_punches,statistics_goals_prevented,statistics_last_man_tackle,statistics_clearance_off_line,statistics_error_lead_to_a_goal,statistics_penalty_shootout_save,statistics_penalty_shootout_goal,statistics_penalty_shootout_miss,statistics_penalty_save
Grêmio,2023,63,home,Grêmio,Goiás,Arena do Grêmio,Brasileirão Série A,2,1,Renato Portaluppi,Vagner Mancini,Gustavo Martins,53,D,TRUE,NA,21,17,4,1,2,3,NA,NA,NA,45,35,6.3,10,NA,NA,NA,4,2,NA,NA,1,NA,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0767454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,63,home,Grêmio,Goiás,Arena do Grêmio,Brasileirão Série A,2,1,Renato Portaluppi,Vagner Mancini,Pepê,23,M,TRUE,NA,29,25,1,NA,3,NA,2,NA,NA,45,37,6.6,7,1,NA,1,5,1,NA,2,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.0542901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,63,home,Grêmio,Goiás,Arena do Grêmio,Brasileirão Série A,2,1,Renato Portaluppi,Vagner Mancini,Nathan,14,M,TRUE,NA,8,7,NA,NA,NA,NA,NA,NA,NA,17,9,6.5,1,NA,NA,NA,3,NA,NA,1,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,63,home,Grêmio,Goiás,Arena do Grêmio,Brasileirão Série A,2,1,Renato Portaluppi,Vagner Mancini,André Henrique,77,F,TRUE,NA,7,5,NA,NA,NA,NA,NA,NA,NA,9,10,6.5,4,NA,NA,1,4,NA,NA,NA,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0142779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,63,home,Grêmio,Goiás,Arena do Grêmio,Brasileirão Série A,2,1,Renato Portaluppi,Vagner Mancini,Gabriel Grando,12,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,63,home,Grêmio,Goiás,Arena do Grêmio,Brasileirão Série A,2,1,Renato Portaluppi,Vagner Mancini,Cuiabano,54,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,63,home,Grêmio,Goiás,Arena do Grêmio,Brasileirão Série A,2,1,Renato Portaluppi,Vagner Mancini,Rodrigo Ely,5,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,63,home,Grêmio,Goiás,Arena do Grêmio,Brasileirão Série A,2,1,Renato Portaluppi,Vagner Mancini,Bruno Uvini,15,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,63,home,Grêmio,Goiás,Arena do Grêmio,Brasileirão Série A,2,1,Renato Portaluppi,Vagner Mancini,Lucas Besozzi,22,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,63,home,Grêmio,Goiás,Arena do Grêmio,Brasileirão Série A,2,1,Renato Portaluppi,Vagner Mancini,João Pedro Galvão,11,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,63,home,Grêmio,Goiás,Arena do Grêmio,Brasileirão Série A,2,1,Renato Portaluppi,Vagner Mancini,Luan,7,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,64,home,Grêmio,Vasco da Gama,Arena do Grêmio,Brasileirão Série A,1,0,Renato Portaluppi,Rafael Paiva,Caíque,31,G,FALSE,NA,21,13,12,4,1,2,1,NA,1,90,33,7.4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.3015,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,64,home,Grêmio,Vasco da Gama,Arena do Grêmio,Brasileirão Série A,1,0,Renato Portaluppi,Rafael Paiva,Fábio,2,D,FALSE,NA,15,13,1,1,1,NA,NA,NA,NA,29,21,6.7,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00823954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,64,home,Grêmio,Vasco da Gama,Arena do Grêmio,Brasileirão Série A,1,0,Renato Portaluppi,Rafael Paiva,Rodrigo Ely,5,D,FALSE,NA,27,23,2,1,4,7,NA,NA,NA,90,38,7.1,4,NA,NA,2,4,NA,NA,1,2,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,64,home,Grêmio,Vasco da Gama,Arena do Grêmio,Brasileirão Série A,1,0,Renato Portaluppi,Rafael Paiva,Bruno Alves,34,D,FALSE,NA,17,15,2,NA,3,5,1,NA,NA,90,30,7.2,2,NA,NA,NA,2,NA,NA,2,2,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,64,home,Grêmio,Vasco da Gama,Arena do Grêmio,Brasileirão Série A,1,0,Renato Portaluppi,Rafael Paiva,Reinaldo,6,D,FALSE,NA,37,27,6,2,NA,NA,NA,NA,NA,90,57,6.9,15,2,NA,NA,2,NA,NA,NA,1,2,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0182,0.0234364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,64,home,Grêmio,Vasco da Gama,Arena do Grêmio,Brasileirão Série A,1,0,Renato Portaluppi,Rafael Paiva,Mathias Villasanti,20,M,FALSE,NA,50,44,3,NA,7,1,NA,NA,NA,90,60,6.8,7,NA,NA,1,7,2,1,NA,4,NA,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0405365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,64,home,Grêmio,Vasco da Gama,Arena do Grêmio,Brasileirão Série A,1,0,Renato Portaluppi,Rafael Paiva,Pepê,23,M,FALSE,NA,42,36,4,2,7,2,2,NA,NA,81,54,7.5,7,NA,NA,NA,1,1,1,NA,1,1,NA,NA,4,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0245,0.0738007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,64,home,Grêmio,Vasco da Gama,Arena do Grêmio,Brasileirão Série A,1,0,Renato Portaluppi,Rafael Paiva,Franco Cristaldo,19,M,FALSE,NA,29,26,4,3,2,NA,NA,NA,NA,70,44,6.6,12,3,NA,NA,5,NA,NA,1,NA,2,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0451024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,64,home,Grêmio,Vasco da Gama,Arena do Grêmio,Brasileirão Série A,1,0,Renato Portaluppi,Rafael Paiva,Nathan Fernandes,32,F,FALSE,NA,14,9,1,NA,5,NA,3,NA,NA,70,28,7,11,NA,NA,NA,3,NA,NA,NA,1,1,NA,1,2,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.0675,0.0244702,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,64,home,Grêmio,Vasco da Gama,Arena do Grêmio,Brasileirão Série A,1,0,Renato Portaluppi,Rafael Paiva,Luis Suárez,9,F,FALSE,TRUE,34,21,NA,NA,6,NA,3,NA,NA,90,52,7.9,18,NA,NA,1,5,1,1,NA,2,2,2,2,NA,NA,NA,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0.387,0.381434,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,64,home,Grêmio,Vasco da Gama,Arena do Grêmio,Brasileirão Série A,1,0,Renato Portaluppi,Rafael Paiva,Ferreira,10,F,FALSE,NA,32,27,3,3,2,NA,NA,NA,NA,80,40,7.3,8,NA,NA,NA,1,NA,NA,NA,1,4,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0508,0.0998845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,64,home,Grêmio,Vasco da Gama,Arena do Grêmio,Brasileirão Série A,1,0,Renato Portaluppi,Rafael Paiva,Gustavo Martins,53,D,TRUE,NA,34,30,4,2,2,2,NA,NA,NA,61,47,6.6,8,1,NA,NA,2,NA,NA,NA,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0164626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,64,home,Grêmio,Vasco da Gama,Arena do Grêmio,Brasileirão Série A,1,0,Renato Portaluppi,Rafael Paiva,Nathan,14,M,TRUE,NA,6,4,NA,NA,1,NA,1,NA,NA,20,10,6.6,2,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,64,home,Grêmio,Vasco da Gama,Arena do Grêmio,Brasileirão Série A,1,0,Renato Portaluppi,Rafael Paiva,André Henrique,77,F,TRUE,NA,10,8,1,NA,2,1,NA,NA,NA,20,15,6.4,4,NA,NA,NA,4,NA,NA,1,1,NA,2,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,64,home,Grêmio,Vasco da Gama,Arena do Grêmio,Brasileirão Série A,1,0,Renato Portaluppi,Rafael Paiva,Cuiabano,54,D,TRUE,NA,6,3,NA,NA,1,NA,NA,NA,NA,10,8,6.8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,64,home,Grêmio,Vasco da Gama,Arena do Grêmio,Brasileirão Série A,1,0,Renato Portaluppi,Rafael Paiva,Ronald,35,M,TRUE,NA,11,9,1,1,1,1,1,NA,NA,9,14,6.8,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00570181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,64,home,Grêmio,Vasco da Gama,Arena do Grêmio,Brasileirão Série A,1,0,Renato Portaluppi,Rafael Paiva,Gabriel Grando,12,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,64,home,Grêmio,Vasco da Gama,Arena do Grêmio,Brasileirão Série A,1,0,Renato Portaluppi,Rafael Paiva,Bruno Uvini,15,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,64,home,Grêmio,Vasco da Gama,Arena do Grêmio,Brasileirão Série A,1,0,Renato Portaluppi,Rafael Paiva,Everton Galdino,13,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,64,home,Grêmio,Vasco da Gama,Arena do Grêmio,Brasileirão Série A,1,0,Renato Portaluppi,Rafael Paiva,Lucas Besozzi,22,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,64,home,Grêmio,Vasco da Gama,Arena do Grêmio,Brasileirão Série A,1,0,Renato Portaluppi,Rafael Paiva,João Pedro Galvão,11,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,64,home,Grêmio,Vasco da Gama,Arena do Grêmio,Brasileirão Série A,1,0,Renato Portaluppi,Rafael Paiva,Luan,7,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,64,home,Grêmio,Vasco da Gama,Arena do Grêmio,Brasileirão Série A,1,0,Renato Portaluppi,Rafael Paiva,Juan Iturbe,21,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,65,away,Fluminense,Grêmio,Estádio do Maracanã,Brasileirão Série A,2,3,Mano Menezes,Renato Portaluppi,Caíque,31,G,FALSE,NA,17,11,12,6,NA,2,NA,3,5,90,32,7.3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5675,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,65,away,Fluminense,Grêmio,Estádio do Maracanã,Brasileirão Série A,2,3,Mano Menezes,Renato Portaluppi,João Pedro,18,D,FALSE,NA,22,17,3,1,2,2,NA,NA,NA,90,39,6.2,8,NA,NA,NA,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0155,0.0136766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,65,away,Fluminense,Grêmio,Estádio do Maracanã,Brasileirão Série A,2,3,Mano Menezes,Renato Portaluppi,Rodrigo Ely,5,D,FALSE,NA,17,13,2,NA,2,7,NA,NA,NA,90,28,6.1,4,NA,NA,1,2,NA,NA,NA,1,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,65,away,Fluminense,Grêmio,Estádio do Maracanã,Brasileirão Série A,2,3,Mano Menezes,Renato Portaluppi,Walter Kannemann,4,D,FALSE,NA,18,15,2,1,3,4,2,NA,NA,90,27,6.3,3,NA,NA,1,4,NA,NA,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,65,away,Fluminense,Grêmio,Estádio do Maracanã,Brasileirão Série A,2,3,Mano Menezes,Renato Portaluppi,Reinaldo,6,D,FALSE,NA,25,17,4,1,1,2,NA,NA,NA,90,55,6.1,19,7,2,NA,4,2,1,1,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0822541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,65,away,Fluminense,Grêmio,Estádio do Maracanã,Brasileirão Série A,2,3,Mano Menezes,Renato Portaluppi,Mathias Villasanti,20,M,FALSE,NA,39,37,2,2,6,1,NA,NA,NA,90,55,7.8,6,NA,NA,NA,4,1,NA,1,2,1,1,NA,5,3,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,0.214535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,65,away,Fluminense,Grêmio,Estádio do Maracanã,Brasileirão Série A,2,3,Mano Menezes,Renato Portaluppi,Pepê,23,M,FALSE,NA,39,28,4,3,6,NA,1,NA,NA,87,55,7,15,NA,NA,NA,2,2,2,1,1,NA,NA,NA,3,NA,2,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0.2515,0.0275039,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,65,away,Fluminense,Grêmio,Estádio do Maracanã,Brasileirão Série A,2,3,Mano Menezes,Renato Portaluppi,Felipe Carballo,8,M,FALSE,NA,27,19,2,1,NA,NA,NA,NA,NA,70,28,6.3,8,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.187,0.00798203,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,65,away,Fluminense,Grêmio,Estádio do Maracanã,Brasileirão Série A,2,3,Mano Menezes,Renato Portaluppi,Everton Galdino,13,F,FALSE,NA,15,12,NA,NA,2,NA,NA,NA,NA,70,29,6.8,12,NA,NA,NA,6,5,2,NA,1,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0967,0.0241129,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,65,away,Fluminense,Grêmio,Estádio do Maracanã,Brasileirão Série A,2,3,Mano Menezes,Renato Portaluppi,Luis Suárez,9,F,FALSE,TRUE,22,17,NA,NA,6,NA,3,NA,NA,87,41,8.5,11,1,1,1,5,4,3,NA,1,2,NA,NA,NA,NA,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1.8608,0.108505,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,65,away,Fluminense,Grêmio,Estádio do Maracanã,Brasileirão Série A,2,3,Mano Menezes,Renato Portaluppi,Ferreira,10,F,FALSE,NA,23,22,1,1,6,NA,3,NA,NA,78,39,7.6,5,1,NA,NA,3,2,2,2,1,2,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.087861,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,65,away,Fluminense,Grêmio,Estádio do Maracanã,Brasileirão Série A,2,3,Mano Menezes,Renato Portaluppi,Franco Cristaldo,19,M,TRUE,NA,10,10,NA,NA,1,1,NA,NA,NA,20,13,6.6,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0476,0.00558675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,65,away,Fluminense,Grêmio,Estádio do Maracanã,Brasileirão Série A,2,3,Mano Menezes,Renato Portaluppi,Nathan Fernandes,32,D,TRUE,NA,2,2,1,1,2,NA,1,NA,NA,20,5,6.5,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,65,away,Fluminense,Grêmio,Estádio do Maracanã,Brasileirão Série A,2,3,Mano Menezes,Renato Portaluppi,Cuiabano,54,D,TRUE,NA,2,NA,2,NA,3,2,2,NA,NA,12,11,6.8,3,1,NA,NA,1,NA,NA,3,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,65,away,Fluminense,Grêmio,Estádio do Maracanã,Brasileirão Série A,2,3,Mano Menezes,Renato Portaluppi,Ronald,35,M,TRUE,NA,2,2,NA,NA,NA,2,NA,NA,NA,14,6,6.5,2,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,65,away,Fluminense,Grêmio,Estádio do Maracanã,Brasileirão Série A,2,3,Mano Menezes,Renato Portaluppi,João Pedro Galvão,11,F,TRUE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,14,2,6.4,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,65,away,Fluminense,Grêmio,Estádio do Maracanã,Brasileirão Série A,2,3,Mano Menezes,Renato Portaluppi,Gabriel Grando,12,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,65,away,Fluminense,Grêmio,Estádio do Maracanã,Brasileirão Série A,2,3,Mano Menezes,Renato Portaluppi,Natã,36,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,65,away,Fluminense,Grêmio,Estádio do Maracanã,Brasileirão Série A,2,3,Mano Menezes,Renato Portaluppi,Gustavo Martins,53,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
