time_alvo,ano,jogo,home_or_away,home_team,away_team,stadium,tournament,home_score,away_score,home_manager,away_manager,player_name,player_number,player_position,player_sub,player_captain,statistics_total_pass,statistics_accurate_pass,statistics_total_long_balls,statistics_accurate_long_balls,statistics_duel_won,statistics_total_clearance,statistics_was_fouled,statistics_saves,statistics_minutes_played,statistics_touches,statistics_rating,statistics_possession_lost_ctrl,statistics_total_cross,statistics_accurate_cross,statistics_aerial_lost,statistics_duel_lost,statistics_total_contest,statistics_won_contest,statistics_interception_won,statistics_fouls,statistics_key_pass,statistics_aerial_won,statistics_challenge_lost,statistics_total_tackle,statistics_blocked_scoring_attempt,statistics_outfielder_block,statistics_dispossessed,statistics_on_target_scoring_attempt,statistics_goals,statistics_shot_off_target,statistics_punches,statistics_total_keeper_sweeper,statistics_accurate_keeper_sweeper,statistics_goal_assist,statistics_big_chance_created,statistics_total_offside,statistics_saved_shots_from_inside_the_box,statistics_big_chance_missed,statistics_penalty_won,statistics_good_high_claim,statistics_hit_woodwork,statistics_penalty_conceded,statistics_penalty_save,statistics_penalty_shootout_save,statistics_penalty_shootout_goal,statistics_penalty_shootout_miss,statistics_penalty_miss,statistics_error_lead_to_a_shot,statistics_last_man_tackle,statistics_clearance_off_line,statistics_own_goals,statistics_error_lead_to_a_goal,statistics_expected_goals,statistics_goals_prevented,statistics_expected_assists
Palmeiras,2021,65,away,Atlético Mineiro,Palmeiras,Arena MRV,Brasileirão Série A,2,0,Gabriel Milito,Abel Ferreira,Raphael Veiga,23,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,65,away,Atlético Mineiro,Palmeiras,Arena MRV,Brasileirão Série A,2,0,Gabriel Milito,Abel Ferreira,Breno Lopes,19,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,65,away,Atlético Mineiro,Palmeiras,Arena MRV,Brasileirão Série A,2,0,Gabriel Milito,Abel Ferreira,Deyverson,16,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,66,home,Palmeiras,São Paulo,Allianz Parque,"Copa Libertadores, Knockout stage",3,0,Abel Ferreira,Luis Zubeldia,Weverton,21,G,FALSE,NA,34,24,15,5,1,NA,NA,NA,90,43,7,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,66,home,Palmeiras,São Paulo,Allianz Parque,"Copa Libertadores, Knockout stage",3,0,Abel Ferreira,Luis Zubeldia,Luan Garcia,13,D,FALSE,NA,48,39,14,7,2,6,1,NA,90,59,7.1,9,NA,NA,NA,1,NA,NA,2,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,66,home,Palmeiras,São Paulo,Allianz Parque,"Copa Libertadores, Knockout stage",3,0,Abel Ferreira,Luis Zubeldia,Gustavo Gómez,15,D,FALSE,TRUE,29,26,2,1,3,6,1,NA,90,42,7,4,NA,NA,NA,1,NA,NA,2,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,66,home,Palmeiras,São Paulo,Allianz Parque,"Copa Libertadores, Knockout stage",3,0,Abel Ferreira,Luis Zubeldia,Renan,3,D,FALSE,NA,27,21,5,NA,6,4,1,NA,90,43,6.6,8,NA,NA,1,5,NA,NA,1,1,NA,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,66,home,Palmeiras,São Paulo,Allianz Parque,"Copa Libertadores, Knockout stage",3,0,Abel Ferreira,Luis Zubeldia,Marcos Rocha,2,M,FALSE,NA,41,36,6,4,1,2,1,NA,90,59,6.7,9,2,NA,NA,2,1,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,66,home,Palmeiras,São Paulo,Allianz Parque,"Copa Libertadores, Knockout stage",3,0,Abel Ferreira,Luis Zubeldia,Danilo,28,M,FALSE,NA,26,22,3,1,4,3,NA,NA,90,41,7,10,2,NA,NA,3,4,2,NA,NA,3,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,66,home,Palmeiras,São Paulo,Allianz Parque,"Copa Libertadores, Knockout stage",3,0,Abel Ferreira,Luis Zubeldia,Zé Rafael,8,M,FALSE,NA,19,17,2,1,3,NA,NA,NA,69,31,7,8,NA,NA,NA,6,1,1,1,1,1,NA,3,2,NA,NA,2,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,66,home,Palmeiras,São Paulo,Allianz Parque,"Copa Libertadores, Knockout stage",3,0,Abel Ferreira,Luis Zubeldia,Wesley,11,M,FALSE,NA,14,7,3,1,10,NA,3,NA,85,39,6.7,17,NA,NA,3,13,7,4,NA,4,NA,1,3,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,66,home,Palmeiras,São Paulo,Allianz Parque,"Copa Libertadores, Knockout stage",3,0,Abel Ferreira,Luis Zubeldia,Raphael Veiga,23,F,FALSE,NA,30,28,6,5,4,NA,2,NA,84,48,7.7,11,5,1,NA,4,4,2,NA,1,3,NA,1,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,66,home,Palmeiras,São Paulo,Allianz Parque,"Copa Libertadores, Knockout stage",3,0,Abel Ferreira,Luis Zubeldia,Dudu,43,F,FALSE,NA,23,21,2,2,8,NA,5,NA,89,46,7.8,11,3,NA,2,6,2,2,NA,NA,1,NA,NA,1,1,NA,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,66,home,Palmeiras,São Paulo,Allianz Parque,"Copa Libertadores, Knockout stage",3,0,Abel Ferreira,Luis Zubeldia,Rony,7,F,FALSE,NA,6,6,NA,NA,1,1,1,NA,84,16,6.1,6,1,NA,4,7,NA,NA,NA,1,1,NA,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,66,home,Palmeiras,São Paulo,Allianz Parque,"Copa Libertadores, Knockout stage",3,0,Abel Ferreira,Luis Zubeldia,Patrick de Paula,5,M,TRUE,NA,28,28,3,3,1,NA,NA,NA,21,33,7.6,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,66,home,Palmeiras,São Paulo,Allianz Parque,"Copa Libertadores, Knockout stage",3,0,Abel Ferreira,Luis Zubeldia,Joaquín Piquerez,22,D,TRUE,NA,5,5,NA,NA,1,NA,1,NA,10,8,6.6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,66,home,Palmeiras,São Paulo,Allianz Parque,"Copa Libertadores, Knockout stage",3,0,Abel Ferreira,Luis Zubeldia,Deyverson,9,F,TRUE,NA,7,6,1,1,NA,NA,NA,NA,10,7,6.4,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,66,home,Palmeiras,São Paulo,Allianz Parque,"Copa Libertadores, Knockout stage",3,0,Abel Ferreira,Luis Zubeldia,Gabriel Menino,25,M,TRUE,NA,15,15,NA,NA,1,NA,1,NA,9,17,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,66,home,Palmeiras,São Paulo,Allianz Parque,"Copa Libertadores, Knockout stage",3,0,Abel Ferreira,Luis Zubeldia,Felipe Melo,30,M,TRUE,NA,11,11,NA,NA,1,NA,1,NA,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,66,home,Palmeiras,São Paulo,Allianz Parque,"Copa Libertadores, Knockout stage",3,0,Abel Ferreira,Luis Zubeldia,Jailson,42,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,66,home,Palmeiras,São Paulo,Allianz Parque,"Copa Libertadores, Knockout stage",3,0,Abel Ferreira,Luis Zubeldia,Benjamin Kuscevic,4,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,66,home,Palmeiras,São Paulo,Allianz Parque,"Copa Libertadores, Knockout stage",3,0,Abel Ferreira,Luis Zubeldia,Gustavo Scarpa,14,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,66,home,Palmeiras,São Paulo,Allianz Parque,"Copa Libertadores, Knockout stage",3,0,Abel Ferreira,Luis Zubeldia,Luiz Adriano,10,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,66,home,Palmeiras,São Paulo,Allianz Parque,"Copa Libertadores, Knockout stage",3,0,Abel Ferreira,Luis Zubeldia,Breno Lopes,19,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,66,home,Palmeiras,São Paulo,Allianz Parque,"Copa Libertadores, Knockout stage",3,0,Abel Ferreira,Luis Zubeldia,Gabriel Veron,27,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,66,home,Palmeiras,São Paulo,Allianz Parque,"Copa Libertadores, Knockout stage",3,0,Abel Ferreira,Luis Zubeldia,Willian,29,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,67,home,Palmeiras,Cuiabá,Allianz Parque,Brasileirão Série A,0,2,Abel Ferreira,Bernardo Franco,Weverton,21,G,FALSE,TRUE,15,15,1,1,NA,NA,NA,2,90,20,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,67,home,Palmeiras,Cuiabá,Allianz Parque,Brasileirão Série A,0,2,Abel Ferreira,Bernardo Franco,Marcos Rocha,2,D,FALSE,NA,39,35,6,4,2,NA,1,NA,45,52,7,11,6,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,67,home,Palmeiras,Cuiabá,Allianz Parque,Brasileirão Série A,0,2,Abel Ferreira,Bernardo Franco,Luan Garcia,13,D,FALSE,NA,76,64,13,12,8,1,NA,NA,90,80,6.9,13,1,NA,3,4,NA,NA,NA,1,1,7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,67,home,Palmeiras,Cuiabá,Allianz Parque,Brasileirão Série A,0,2,Abel Ferreira,Bernardo Franco,Gustavo Gómez,15,D,FALSE,NA,64,58,5,3,3,2,NA,NA,90,73,6.8,6,NA,NA,2,3,NA,NA,2,NA,2,2,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,67,home,Palmeiras,Cuiabá,Allianz Parque,Brasileirão Série A,0,2,Abel Ferreira,Bernardo Franco,Renan,3,D,FALSE,NA,30,28,5,4,1,1,NA,NA,45,42,6.7,5,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,67,home,Palmeiras,Cuiabá,Allianz Parque,Brasileirão Série A,0,2,Abel Ferreira,Bernardo Franco,Danilo,28,M,FALSE,NA,52,44,2,1,5,NA,NA,NA,90,68,6.6,12,1,NA,1,7,1,1,1,1,1,1,3,3,2,NA,2,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,67,home,Palmeiras,Cuiabá,Allianz Parque,Brasileirão Série A,0,2,Abel Ferreira,Bernardo Franco,Zé Rafael,8,M,FALSE,NA,45,42,3,2,9,NA,NA,NA,62,61,6.9,8,NA,NA,2,8,4,3,NA,1,NA,2,1,4,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,67,home,Palmeiras,Cuiabá,Allianz Parque,Brasileirão Série A,0,2,Abel Ferreira,Bernardo Franco,Dudu,43,M,FALSE,NA,41,33,1,1,14,NA,7,NA,90,74,7.9,21,9,1,NA,4,7,6,NA,NA,2,NA,1,1,1,NA,2,3,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,67,home,Palmeiras,Cuiabá,Allianz Parque,Brasileirão Série A,0,2,Abel Ferreira,Bernardo Franco,Raphael Veiga,23,M,FALSE,NA,46,37,6,4,4,NA,1,NA,90,70,7,18,7,2,1,4,2,1,2,2,1,1,NA,1,2,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,67,home,Palmeiras,Cuiabá,Allianz Parque,Brasileirão Série A,0,2,Abel Ferreira,Bernardo Franco,Wesley,11,M,FALSE,NA,21,18,NA,NA,5,NA,2,NA,45,35,7.2,6,3,2,2,4,3,3,NA,1,4,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,67,home,Palmeiras,Cuiabá,Allianz Parque,Brasileirão Série A,0,2,Abel Ferreira,Bernardo Franco,Rony,7,F,FALSE,NA,6,4,NA,NA,NA,NA,NA,NA,45,11,6.4,5,1,NA,1,2,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,67,home,Palmeiras,Cuiabá,Allianz Parque,Brasileirão Série A,0,2,Abel Ferreira,Bernardo Franco,Joaquín Piquerez,22,D,TRUE,NA,25,22,NA,NA,2,NA,NA,NA,45,41,6.4,8,5,1,2,5,1,1,NA,NA,NA,NA,2,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,67,home,Palmeiras,Cuiabá,Allianz Parque,Brasileirão Série A,0,2,Abel Ferreira,Bernardo Franco,Gustavo Scarpa,14,M,TRUE,NA,35,28,4,3,2,NA,NA,NA,45,47,7.7,13,7,2,NA,2,3,2,NA,NA,5,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,67,home,Palmeiras,Cuiabá,Allianz Parque,Brasileirão Série A,0,2,Abel Ferreira,Bernardo Franco,Gabriel Menino,25,M,TRUE,NA,25,24,3,3,6,NA,1,NA,45,45,7.8,9,10,4,NA,2,2,1,NA,NA,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,67,home,Palmeiras,Cuiabá,Allianz Parque,Brasileirão Série A,0,2,Abel Ferreira,Bernardo Franco,Deyverson,16,F,TRUE,NA,10,7,1,NA,6,NA,1,NA,45,22,5,5,NA,NA,2,6,1,1,NA,1,NA,3,2,1,1,NA,1,3,NA,2,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,67,home,Palmeiras,Cuiabá,Allianz Parque,Brasileirão Série A,0,2,Abel Ferreira,Bernardo Franco,Willian,29,F,TRUE,NA,14,11,NA,NA,3,NA,NA,NA,28,17,7.2,4,1,1,NA,NA,1,1,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,67,home,Palmeiras,Cuiabá,Allianz Parque,Brasileirão Série A,0,2,Abel Ferreira,Bernardo Franco,Jailson,42,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,67,home,Palmeiras,Cuiabá,Allianz Parque,Brasileirão Série A,0,2,Abel Ferreira,Bernardo Franco,Benjamin Kuscevic,4,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,67,home,Palmeiras,Cuiabá,Allianz Parque,Brasileirão Série A,0,2,Abel Ferreira,Bernardo Franco,Felipe Melo,30,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,67,home,Palmeiras,Cuiabá,Allianz Parque,Brasileirão Série A,0,2,Abel Ferreira,Bernardo Franco,Matheus Fernandes,38,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,67,home,Palmeiras,Cuiabá,Allianz Parque,Brasileirão Série A,0,2,Abel Ferreira,Bernardo Franco,Gabriel Veron,27,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,67,home,Palmeiras,Cuiabá,Allianz Parque,Brasileirão Série A,0,2,Abel Ferreira,Bernardo Franco,Luiz Adriano,10,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,67,home,Palmeiras,Cuiabá,Allianz Parque,Brasileirão Série A,0,2,Abel Ferreira,Bernardo Franco,Breno Lopes,19,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,68,home,Palmeiras,Athletico,Allianz Parque,Brasileirão Série A,2,1,Abel Ferreira,Martin Varini,Weverton,21,G,FALSE,NA,30,20,19,10,3,NA,1,3,90,44,6.7,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,68,home,Palmeiras,Athletico,Allianz Parque,Brasileirão Série A,2,1,Abel Ferreira,Martin Varini,Marcos Rocha,2,D,FALSE,NA,66,56,10,8,3,NA,NA,NA,90,89,7.1,13,3,NA,1,2,NA,NA,1,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,68,home,Palmeiras,Athletico,Allianz Parque,Brasileirão Série A,2,1,Abel Ferreira,Martin Varini,Luan Garcia,13,D,FALSE,NA,54,52,10,9,1,4,NA,NA,90,67,7.9,3,NA,NA,NA,NA,NA,NA,4,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,68,home,Palmeiras,Athletico,Allianz Parque,Brasileirão Série A,2,1,Abel Ferreira,Martin Varini,Gustavo Gómez,15,D,FALSE,TRUE,55,51,9,7,5,3,NA,NA,90,67,7.3,5,NA,NA,1,1,NA,NA,3,NA,NA,4,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2021,68,home,Palmeiras,Athletico,Allianz Parque,Brasileirão Série A,2,1,Abel Ferreira,Martin Varini,Joaquín Piquerez,22,D,FALSE,NA,37,24,2,1,9,1,5,NA,90,60,6.8,17,1,NA,1,2,2,1,1,NA,NA,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
