time_alvo,ano,jogo,home_or_away,home_team,away_team,stadium,tournament,home_score,away_score,home_manager,away_manager,player_name,player_number,player_position,player_sub,player_captain,statistics_total_pass,statistics_accurate_pass,statistics_total_long_balls,statistics_accurate_long_balls,statistics_duel_won,statistics_total_clearance,statistics_was_fouled,statistics_saved_shots_from_inside_the_box,statistics_saves,statistics_minutes_played,statistics_touches,statistics_rating,statistics_possession_lost_ctrl,statistics_total_cross,statistics_accurate_cross,statistics_aerial_lost,statistics_duel_lost,statistics_total_contest,statistics_won_contest,statistics_interception_won,statistics_fouls,statistics_key_pass,statistics_aerial_won,statistics_challenge_lost,statistics_total_tackle,statistics_blocked_scoring_attempt,statistics_outfielder_block,statistics_dispossessed,statistics_on_target_scoring_attempt,statistics_goals,statistics_shot_off_target,statistics_goal_assist,statistics_total_offside,statistics_hit_woodwork,statistics_punches,statistics_total_keeper_sweeper,statistics_accurate_keeper_sweeper,statistics_big_chance_created,statistics_big_chance_missed,statistics_error_lead_to_a_goal,statistics_penalty_won,statistics_penalty_miss,statistics_good_high_claim,statistics_penalty_conceded,statistics_penalty_save,statistics_penalty_shootout_goal,statistics_clearance_off_line,statistics_error_lead_to_a_shot,statistics_last_man_tackle,statistics_penalty_shootout_save,statistics_expected_goals,statistics_goals_prevented,statistics_expected_assists,statistics_penalty_shootout_miss,statistics_own_goals
Corinthians,2022,51,home,Corinthians,Palmeiras,Neo Química Arena,Brasileirão Série A,0,1,Ramón Díaz,Abel Ferreira,Fagner,23,D,TRUE,NA,31,26,3,NA,4,1,NA,NA,NA,31,51,7.1,9,2,NA,1,2,2,2,2,1,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.0492804,NA,NA
Corinthians,2022,51,home,Corinthians,Palmeiras,Neo Química Arena,Brasileirão Série A,0,1,Ramón Díaz,Abel Ferreira,Adson,28,M,TRUE,NA,16,11,1,NA,5,NA,2,NA,NA,21,25,6.9,6,1,1,NA,2,3,2,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0885,NA,0.011176,NA,NA
Corinthians,2022,51,home,Corinthians,Palmeiras,Neo Química Arena,Brasileirão Série A,0,1,Ramón Díaz,Abel Ferreira,Roni,29,M,TRUE,NA,12,10,NA,NA,4,NA,NA,NA,NA,21,16,6.4,2,NA,NA,NA,1,NA,NA,NA,1,NA,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0213,NA,NA,NA,1
Corinthians,2022,51,home,Corinthians,Palmeiras,Neo Química Arena,Brasileirão Série A,0,1,Ramón Díaz,Abel Ferreira,Carlos Miguel,22,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,51,home,Corinthians,Palmeiras,Neo Química Arena,Brasileirão Série A,0,1,Ramón Díaz,Abel Ferreira,Robert Renan,30,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,51,home,Corinthians,Palmeiras,Neo Química Arena,Brasileirão Série A,0,1,Ramón Díaz,Abel Ferreira,Gil,4,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,51,home,Corinthians,Palmeiras,Neo Química Arena,Brasileirão Série A,0,1,Ramón Díaz,Abel Ferreira,Fábio Santos,26,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,51,home,Corinthians,Palmeiras,Neo Química Arena,Brasileirão Série A,0,1,Ramón Díaz,Abel Ferreira,Giuliano,11,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,51,home,Corinthians,Palmeiras,Neo Química Arena,Brasileirão Série A,0,1,Ramón Díaz,Abel Ferreira,Ramiro,17,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,51,home,Corinthians,Palmeiras,Neo Química Arena,Brasileirão Série A,0,1,Ramón Díaz,Abel Ferreira,Xavier,39,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,51,home,Corinthians,Palmeiras,Neo Química Arena,Brasileirão Série A,0,1,Ramón Díaz,Abel Ferreira,Giovane,42,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,51,home,Corinthians,Palmeiras,Neo Química Arena,Brasileirão Série A,0,1,Ramón Díaz,Abel Ferreira,Júnior Moraes,18,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,52,home,Corinthians,Atlético Goianiense,Neo Química Arena,Copa do Brasil,4,1,Ramón Díaz,Umberto Louzer,Cássio,12,G,FALSE,TRUE,18,11,12,5,NA,NA,NA,NA,2,90,23,6.4,7,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,52,home,Corinthians,Atlético Goianiense,Neo Química Arena,Copa do Brasil,4,1,Ramón Díaz,Umberto Louzer,Fagner,23,D,FALSE,NA,57,51,4,2,14,NA,6,NA,NA,90,92,7.7,16,4,NA,1,1,1,1,3,NA,NA,3,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,52,home,Corinthians,Atlético Goianiense,Neo Química Arena,Copa do Brasil,4,1,Ramón Díaz,Umberto Louzer,Gil,4,D,FALSE,NA,45,35,9,3,6,1,NA,NA,NA,90,54,7.7,10,NA,NA,3,4,NA,NA,1,1,NA,4,NA,2,1,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,52,home,Corinthians,Atlético Goianiense,Neo Química Arena,Copa do Brasil,4,1,Ramón Díaz,Umberto Louzer,Fabián Balbuena,31,D,FALSE,NA,52,44,8,4,4,2,NA,NA,NA,90,59,6.6,8,NA,NA,1,2,NA,NA,1,NA,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,52,home,Corinthians,Atlético Goianiense,Neo Química Arena,Copa do Brasil,4,1,Ramón Díaz,Umberto Louzer,Fábio Santos,26,D,FALSE,NA,61,54,5,3,3,NA,1,NA,NA,90,80,6.9,12,3,NA,NA,3,NA,NA,2,NA,2,NA,2,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,52,home,Corinthians,Atlético Goianiense,Neo Química Arena,Copa do Brasil,4,1,Ramón Díaz,Umberto Louzer,Du Queiroz,37,M,FALSE,NA,38,33,1,1,3,NA,NA,NA,NA,65,54,6.9,11,2,NA,NA,3,2,1,NA,1,NA,1,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,52,home,Corinthians,Atlético Goianiense,Neo Química Arena,Copa do Brasil,4,1,Ramón Díaz,Umberto Louzer,Fausto Vera,33,M,FALSE,NA,65,57,3,NA,5,NA,1,NA,NA,90,79,7,12,2,1,NA,1,NA,NA,NA,NA,1,1,NA,3,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,52,home,Corinthians,Atlético Goianiense,Neo Química Arena,Copa do Brasil,4,1,Ramón Díaz,Umberto Louzer,Renato Augusto,8,M,FALSE,NA,38,28,7,3,4,NA,1,NA,NA,73,61,8.9,21,10,2,NA,NA,NA,NA,NA,NA,4,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,52,home,Corinthians,Atlético Goianiense,Neo Química Arena,Copa do Brasil,4,1,Ramón Díaz,Umberto Louzer,Adson,28,F,FALSE,NA,26,22,3,3,5,NA,2,NA,NA,74,42,7.1,12,3,NA,2,4,1,1,NA,1,1,NA,NA,2,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,52,home,Corinthians,Atlético Goianiense,Neo Química Arena,Copa do Brasil,4,1,Ramón Díaz,Umberto Louzer,Yuri Alberto,9,F,FALSE,NA,17,8,NA,NA,3,NA,NA,NA,NA,84,25,9,12,1,NA,3,5,1,NA,NA,1,NA,3,NA,NA,NA,NA,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,52,home,Corinthians,Atlético Goianiense,Neo Química Arena,Copa do Brasil,4,1,Ramón Díaz,Umberto Louzer,Róger Guedes,10,F,FALSE,NA,30,26,2,2,8,1,2,NA,NA,84,63,7.6,17,4,1,NA,10,8,5,NA,2,3,NA,1,1,NA,NA,4,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,52,home,Corinthians,Atlético Goianiense,Neo Química Arena,Copa do Brasil,4,1,Ramón Díaz,Umberto Louzer,Giuliano,11,M,TRUE,NA,20,18,2,1,1,1,1,NA,NA,25,25,6.5,3,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,52,home,Corinthians,Atlético Goianiense,Neo Química Arena,Copa do Brasil,4,1,Ramón Díaz,Umberto Louzer,Victor Cantillo,24,M,TRUE,NA,6,5,1,NA,1,NA,NA,NA,NA,17,7,6.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,52,home,Corinthians,Atlético Goianiense,Neo Química Arena,Copa do Brasil,4,1,Ramón Díaz,Umberto Louzer,Gustavo Silva,19,F,TRUE,NA,6,6,1,1,NA,NA,NA,NA,NA,16,8,6.6,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,52,home,Corinthians,Atlético Goianiense,Neo Química Arena,Copa do Brasil,4,1,Ramón Díaz,Umberto Louzer,Júnior Moraes,18,F,TRUE,NA,4,3,NA,NA,1,NA,NA,NA,NA,11,6,6.5,3,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,52,home,Corinthians,Atlético Goianiense,Neo Química Arena,Copa do Brasil,4,1,Ramón Díaz,Umberto Louzer,Giovane,42,F,TRUE,NA,2,2,NA,NA,1,NA,NA,NA,NA,11,3,6.5,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,52,home,Corinthians,Atlético Goianiense,Neo Química Arena,Copa do Brasil,4,1,Ramón Díaz,Umberto Louzer,Carlos Miguel,22,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,52,home,Corinthians,Atlético Goianiense,Neo Química Arena,Copa do Brasil,4,1,Ramón Díaz,Umberto Louzer,Raul Gustavo,34,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,52,home,Corinthians,Atlético Goianiense,Neo Química Arena,Copa do Brasil,4,1,Ramón Díaz,Umberto Louzer,Robert Renan,30,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,52,home,Corinthians,Atlético Goianiense,Neo Química Arena,Copa do Brasil,4,1,Ramón Díaz,Umberto Louzer,Lucas Piton,6,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,52,home,Corinthians,Atlético Goianiense,Neo Química Arena,Copa do Brasil,4,1,Ramón Díaz,Umberto Louzer,Léo Mana,16,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,52,home,Corinthians,Atlético Goianiense,Neo Química Arena,Copa do Brasil,4,1,Ramón Díaz,Umberto Louzer,Mateus Vital,21,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,52,home,Corinthians,Atlético Goianiense,Neo Química Arena,Copa do Brasil,4,1,Ramón Díaz,Umberto Louzer,Roni,29,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,53,away,Fortaleza,Corinthians,Estádio Castelão,Brasileirão Série A,1,0,Juan Pablo Vojvoda,Ramón Díaz,Cássio,12,G,FALSE,TRUE,19,15,7,3,1,1,NA,1,3,90,29,6.7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0.31,NA,NA,NA
Corinthians,2022,53,away,Fortaleza,Corinthians,Estádio Castelão,Brasileirão Série A,1,0,Juan Pablo Vojvoda,Ramón Díaz,Bruno Méndez,25,D,FALSE,NA,47,37,3,1,3,4,NA,NA,NA,90,81,7,20,1,NA,1,2,NA,NA,NA,NA,NA,NA,1,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.00809087,NA,NA
Corinthians,2022,53,away,Fortaleza,Corinthians,Estádio Castelão,Brasileirão Série A,1,0,Juan Pablo Vojvoda,Ramón Díaz,Robson Bambu,3,D,FALSE,NA,54,46,4,2,4,6,NA,NA,NA,90,69,7,9,NA,NA,3,4,1,1,1,1,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.0109067,NA,NA
Corinthians,2022,53,away,Fortaleza,Corinthians,Estádio Castelão,Brasileirão Série A,1,0,Juan Pablo Vojvoda,Ramón Díaz,Robert Renan,30,D,FALSE,NA,54,46,6,2,2,5,1,NA,NA,90,64,6.6,9,NA,NA,5,6,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.00573041,NA,NA
Corinthians,2022,53,away,Fortaleza,Corinthians,Estádio Castelão,Brasileirão Série A,1,0,Juan Pablo Vojvoda,Ramón Díaz,Lucas Piton,6,D,FALSE,NA,51,44,5,3,6,1,2,NA,NA,90,88,7,20,5,1,1,2,1,NA,2,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.0189184,NA,NA
Corinthians,2022,53,away,Fortaleza,Corinthians,Estádio Castelão,Brasileirão Série A,1,0,Juan Pablo Vojvoda,Ramón Díaz,Ramiro,17,M,FALSE,NA,40,34,1,NA,5,1,2,NA,NA,77,50,6.5,7,NA,NA,4,8,NA,NA,NA,1,NA,1,2,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.0738941,NA,NA
Corinthians,2022,53,away,Fortaleza,Corinthians,Estádio Castelão,Brasileirão Série A,1,0,Juan Pablo Vojvoda,Ramón Díaz,Fausto Vera,33,M,FALSE,NA,33,25,5,2,3,NA,NA,NA,NA,45,41,7,9,NA,NA,NA,1,1,NA,1,NA,1,1,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.00986894,NA,NA
Corinthians,2022,53,away,Fortaleza,Corinthians,Estádio Castelão,Brasileirão Série A,1,0,Juan Pablo Vojvoda,Ramón Díaz,Gustavo Silva,19,M,FALSE,NA,34,27,2,1,4,NA,2,NA,NA,90,48,6.3,17,7,NA,2,7,NA,NA,NA,1,NA,1,1,1,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0383,NA,0.018467,NA,NA
Corinthians,2022,53,away,Fortaleza,Corinthians,Estádio Castelão,Brasileirão Série A,1,0,Juan Pablo Vojvoda,Ramón Díaz,Giuliano,11,M,FALSE,NA,28,20,1,NA,1,1,NA,NA,NA,64,34,6.2,11,NA,NA,2,5,1,1,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0352,NA,0.0119952,NA,NA
Corinthians,2022,53,away,Fortaleza,Corinthians,Estádio Castelão,Brasileirão Série A,1,0,Juan Pablo Vojvoda,Ramón Díaz,Mateus Vital,21,M,FALSE,NA,26,20,NA,NA,6,NA,3,NA,NA,64,41,6.2,14,3,NA,1,9,4,NA,NA,1,NA,NA,2,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.0100715,NA,NA
Corinthians,2022,53,away,Fortaleza,Corinthians,Estádio Castelão,Brasileirão Série A,1,0,Juan Pablo Vojvoda,Ramón Díaz,Róger Guedes,10,F,FALSE,NA,15,15,1,1,2,1,NA,NA,NA,45,24,6.6,5,NA,NA,NA,2,1,1,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0316,NA,NA,NA,NA
Corinthians,2022,53,away,Fortaleza,Corinthians,Estádio Castelão,Brasileirão Série A,1,0,Juan Pablo Vojvoda,Ramón Díaz,Du Queiroz,37,M,TRUE,NA,38,32,2,1,NA,NA,NA,NA,NA,45,42,6.7,7,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0189,NA,0.0142155,NA,NA
Corinthians,2022,53,away,Fortaleza,Corinthians,Estádio Castelão,Brasileirão Série A,1,0,Juan Pablo Vojvoda,Ramón Díaz,Yuri Alberto,9,F,TRUE,NA,11,6,NA,NA,3,NA,2,NA,NA,45,15,6.6,5,NA,NA,6,6,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0674,NA,NA,NA,NA
Corinthians,2022,53,away,Fortaleza,Corinthians,Estádio Castelão,Brasileirão Série A,1,0,Juan Pablo Vojvoda,Ramón Díaz,Léo Natel,38,F,TRUE,NA,12,8,NA,NA,2,NA,1,NA,NA,26,19,6.5,8,2,NA,1,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0205,NA,NA,NA,NA
Corinthians,2022,53,away,Fortaleza,Corinthians,Estádio Castelão,Brasileirão Série A,1,0,Juan Pablo Vojvoda,Ramón Díaz,Renato Augusto,8,M,TRUE,NA,18,15,1,NA,1,1,NA,NA,NA,26,27,6.5,9,4,NA,NA,3,2,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0283,NA,0.0252771,NA,NA
Corinthians,2022,53,away,Fortaleza,Corinthians,Estádio Castelão,Brasileirão Série A,1,0,Juan Pablo Vojvoda,Ramón Díaz,Adson,28,M,TRUE,NA,14,11,1,NA,1,NA,NA,NA,NA,13,17,6.3,5,NA,NA,1,4,1,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.00672462,NA,NA
Corinthians,2022,53,away,Fortaleza,Corinthians,Estádio Castelão,Brasileirão Série A,1,0,Juan Pablo Vojvoda,Ramón Díaz,Carlos Miguel,22,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,53,away,Fortaleza,Corinthians,Estádio Castelão,Brasileirão Série A,1,0,Juan Pablo Vojvoda,Ramón Díaz,Gil,4,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,53,away,Fortaleza,Corinthians,Estádio Castelão,Brasileirão Série A,1,0,Juan Pablo Vojvoda,Ramón Díaz,Fagner,23,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
